"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":4889.04999999977}]","4889.569999999367","instructions","0","4891","0.0-0.0","SS1619205742558","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":24719.78500000023},{""page_index"":1,""viewing_time"":9968.324999999822}]","34688.52000000061","instructions","1","42475","0.0-1.0","SS1619205742558","instructions","","","","","","","","","","","","","","","",""
"","7245.79999999969","sequential-stimulus-presentation-old","2","50229","0.0-2.0","SS1619205742558","","","40","500","7745.79999999969","null","null","self_paced","","","","","","","","",""
"","9063.32999999995","sequential-stimulus-presentation-old","3","59804","0.0-3.0","SS1619205742558","","","40","500","9563.32999999995","null","null","self_paced","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":71324.60999999967}]","71324.95500000005","instructions","4","131130","0.0-4.0","SS1619205742558","instructions","","","","","","","","","","","","","","","",""
"","454.5500000003958","sequential-stimulus-presentation-old","5","141588","0.0-5.0","SS1619205742558","","","40","500","954.5500000003958","null","null","forced_long","","","","","","","","",""
"","2927.0349999997125","sequential-stimulus-presentation-old","6","144619","0.0-6.0","SS1619205742558","","","40","500","3427.0349999997125","null","null","forced_long","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":2493.8350000002247}]","2494.15000000046","instructions","7","147114","0.0-7.0","SS1619205742558","instructions","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":16974.054999999673},{""page_index"":1,""viewing_time"":19807.875000000437},{""page_index"":2,""viewing_time"":6496.140000000189},{""page_index"":3,""viewing_time"":17175.97999999998},{""page_index"":4,""viewing_time"":880.0750000000116}]","61334.530000000086","instructions","8","208451","0.0-8.0","SS1619205742558","instructions","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","209464","0.0-9.0-0.0","SS1619205742558","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","7707.449999999895","sequential-stimulus-presentation-old","10","217684","0.0-9.0-1.0","SS1619205742558","trial","","40","500","8207.449999999895","images/stimuli/spore_stims/simple_01_A_b.gif","images/stimuli/spore_stims/simple_15_A_a.gif","self_paced","","0","simple_dissimilar","images/stimuli/spore_stims/simple_15_A_a.gif","","","","",""
"","null","html-keyboard-response","11","218651","0.0-9.0-0.1","SS1619205742558","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","15912.994999999675","sequential-stimulus-presentation-old","12","235068","0.0-9.0-1.1","SS1619205742558","trial","","40","500","16412.994999999675","images/stimuli/spore_stims/simple_01_A_b.gif","images/stimuli/spore_stims/simple_15_A_a.gif","self_paced","","0","simple_dissimilar","images/stimuli/spore_stims/simple_15_A_a.gif","","","","",""
"","null","html-keyboard-response","13","236158","0.0-9.0-0.2","SS1619205742558","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2292.844999999914","sequential-stimulus-presentation-old","14","238955","0.0-9.0-1.2","SS1619205742558","trial","","40","500","2792.844999999914","images/stimuli/spore_stims/simple_01_A_b.gif","images/stimuli/spore_stims/simple_15_A_a.gif","self_paced","","0","simple_dissimilar","images/stimuli/spore_stims/simple_15_A_a.gif","","","","",""
"","null","html-keyboard-response","15","239883","0.0-9.0-0.3","SS1619205742558","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","232.46000000016647","sequential-stimulus-presentation-old","16","240620","0.0-9.0-1.3","SS1619205742558","trial","","40","500","732.4600000001665","images/stimuli/spore_stims/simple_01_A_b.gif","images/stimuli/spore_stims/simple_15_A_a.gif","self_paced","","0","simple_dissimilar","images/stimuli/spore_stims/simple_15_A_a.gif","","","","",""
"","3538.504999999539","survey-multi-choice","17","244163","0.0-10.0","SS1619205742558","math_question","","","","","","","","","","","","{""Q0"":""4""}","[0]","4","",""
"","null","html-keyboard-response","18","245428","0.0-11.0-0.0","SS1619205742558","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2662.1500000001106","sequential-stimulus-presentation-old","19","248596","0.0-11.0-1.0","SS1619205742558","trial","","40","500","3162.1500000001106","images/stimuli/spore_stims/complex_19_A_b.gif","images/stimuli/spore_stims/complex_12_A_a.gif","self_paced","","1","complex_dissimilar","images/stimuli/spore_stims/complex_12_A_a.gif","","","","",""
"","null","html-keyboard-response","20","249430","0.0-11.0-0.1","SS1619205742558","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","372.18000000028405","sequential-stimulus-presentation-old","21","250307","0.0-11.0-1.1","SS1619205742558","trial","","40","500","872.180000000284","images/stimuli/spore_stims/complex_19_A_b.gif","images/stimuli/spore_stims/complex_12_A_a.gif","self_paced","","1","complex_dissimilar","images/stimuli/spore_stims/complex_12_A_a.gif","","","","",""
"","null","html-keyboard-response","22","251428","0.0-11.0-0.2","SS1619205742558","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2107.6899999997986","sequential-stimulus-presentation-old","23","254051","0.0-11.0-1.2","SS1619205742558","trial","","40","500","2607.6899999997986","images/stimuli/spore_stims/complex_19_A_b.gif","images/stimuli/spore_stims/complex_12_A_a.gif","self_paced","","1","complex_dissimilar","images/stimuli/spore_stims/complex_12_A_a.gif","","","","",""
"","null","html-keyboard-response","24","255246","0.0-11.0-0.3","SS1619205742558","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","17315.090000000084","sequential-stimulus-presentation-old","25","273076","0.0-11.0-1.3","SS1619205742558","trial","","40","500","17815.090000000084","images/stimuli/spore_stims/complex_19_A_b.gif","images/stimuli/spore_stims/complex_12_A_a.gif","self_paced","","1","complex_dissimilar","images/stimuli/spore_stims/complex_12_A_a.gif","","","","",""
"","null","html-keyboard-response","26","274318","0.0-11.0-0.4","SS1619205742558","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1569.9199999999255","sequential-stimulus-presentation-old","27","276395","0.0-11.0-1.4","SS1619205742558","trial","","40","500","2069.9199999999255","images/stimuli/spore_stims/complex_19_A_b.gif","images/stimuli/spore_stims/complex_12_A_a.gif","self_paced","","1","complex_dissimilar","images/stimuli/spore_stims/complex_12_A_a.gif","","","","",""
"","2597.2950000004494","survey-multi-choice","28","278995","0.0-12.0","SS1619205742558","math_question","","","","","","","","","","","","{""Q0"":""18""}","[0]","18","",""
