subject,question_type,stimulus_left,stimulus_right,rating
SS1619204697535,similarity,images/stimuli/spore_stims/simple_08_A_b.gif,images/stimuli/spore_stims/simple_18_A_a.gif,2
SS1619204697535,similarity,images/stimuli/spore_stims/simple_13_A_b.gif,images/stimuli/spore_stims/simple_06_A_a.gif,5
SS1619204697535,similarity,images/stimuli/spore_stims/simple_15_A_a.gif,images/stimuli/spore_stims/simple_18_A_b.gif,5
SS1619204991008,similarity,images/stimuli/spore_stims/complex_16_A_a.gif,images/stimuli/spore_stims/complex_09_A_b.gif,4
SS1619204991008,similarity,images/stimuli/spore_stims/complex_04_A_b.gif,images/stimuli/spore_stims/complex_14_A_a.gif,4
SS1619204991008,similarity,images/stimuli/spore_stims/complex_04_A_a.gif,images/stimuli/spore_stims/complex_20_A_b.gif,4
SS1619204991008,similarity,images/stimuli/spore_stims/simple_18_A_a.gif,images/stimuli/spore_stims/simple_07_A_b.gif,4
SS1619204991008,similarity,images/stimuli/spore_stims/complex_01_A_a.gif,images/stimuli/spore_stims/complex_11_A_b.gif,2
SS1619204991008,similarity,images/stimuli/spore_stims/simple_12_A_a.gif,images/stimuli/spore_stims/simple_05_A_b.gif,4
SS1619204991008,similarity,images/stimuli/spore_stims/simple_13_A_a.gif,images/stimuli/spore_stims/simple_14_A_b.gif,4
SS1619204991008,similarity,images/stimuli/spore_stims/simple_03_A_b.gif,images/stimuli/spore_stims/simple_16_A_a.gif,3
SS1619204991008,similarity,images/stimuli/spore_stims/simple_04_A_b.gif,images/stimuli/spore_stims/simple_05_A_a.gif,5
SS1619204991008,similarity,images/stimuli/spore_stims/complex_14_A_b.gif,images/stimuli/spore_stims/complex_15_A_a.gif,1
SS1619204991008,similarity,images/stimuli/spore_stims/simple_15_A_a.gif,images/stimuli/spore_stims/simple_10_A_b.gif,3
SS1619204991008,similarity,images/stimuli/spore_stims/complex_17_A_b.gif,images/stimuli/spore_stims/complex_07_A_a.gif,1
SS1619205050011,similarity,images/stimuli/spore_stims/complex_15_A_a.gif,images/stimuli/spore_stims/complex_14_A_b.gif,2
SS1619205050011,similarity,images/stimuli/spore_stims/simple_14_A_b.gif,images/stimuli/spore_stims/simple_05_A_a.gif,4
SS1619205050011,similarity,images/stimuli/spore_stims/simple_16_A_a.gif,images/stimuli/spore_stims/simple_12_A_b.gif,5
SS1619205050011,similarity,images/stimuli/spore_stims/complex_01_A_a.gif,images/stimuli/spore_stims/complex_07_A_b.gif,3
SS1619205050011,similarity,images/stimuli/spore_stims/simple_18_A_a.gif,images/stimuli/spore_stims/simple_17_A_b.gif,5
SS1619205050011,similarity,images/stimuli/spore_stims/simple_14_A_a.gif,images/stimuli/spore_stims/simple_20_A_b.gif,5
SS1619205050011,similarity,images/stimuli/spore_stims/complex_20_A_a.gif,images/stimuli/spore_stims/complex_10_A_b.gif,4
SS1619205050011,similarity,images/stimuli/spore_stims/simple_03_A_b.gif,images/stimuli/spore_stims/simple_20_A_a.gif,6
SS1619205050011,similarity,images/stimuli/spore_stims/simple_05_A_b.gif,images/stimuli/spore_stims/simple_13_A_a.gif,5
SS1619205050011,similarity,images/stimuli/spore_stims/complex_17_A_b.gif,images/stimuli/spore_stims/complex_11_A_a.gif,4
SS1619205050011,similarity,images/stimuli/spore_stims/complex_07_A_a.gif,images/stimuli/spore_stims/complex_01_A_b.gif,2
SS1619205050011,similarity,images/stimuli/spore_stims/complex_03_A_a.gif,images/stimuli/spore_stims/complex_19_A_b.gif,1
SS1619205130204,similarity,images/stimuli/spore_stims/complex_13_A_a.gif,images/stimuli/spore_stims/complex_19_A_b.gif,0
SS1619205130204,similarity,images/stimuli/spore_stims/simple_17_A_b.gif,images/stimuli/spore_stims/simple_13_A_a.gif,5
SS1619205130204,similarity,images/stimuli/spore_stims/complex_13_A_b.gif,images/stimuli/spore_stims/complex_14_A_a.gif,0
SS1619205130204,similarity,images/stimuli/spore_stims/complex_18_A_b.gif,images/stimuli/spore_stims/complex_20_A_a.gif,2
SS1619205130204,similarity,images/stimuli/spore_stims/simple_05_A_a.gif,images/stimuli/spore_stims/simple_03_A_b.gif,4
SS1619205130204,similarity,images/stimuli/spore_stims/simple_04_A_a.gif,images/stimuli/spore_stims/simple_11_A_b.gif,4
SS1619205130204,similarity,images/stimuli/spore_stims/complex_03_A_a.gif,images/stimuli/spore_stims/complex_20_A_b.gif,0
SS1619205130204,similarity,images/stimuli/spore_stims/complex_09_A_b.gif,images/stimuli/spore_stims/complex_12_A_a.gif,0
SS1619205130204,similarity,images/stimuli/spore_stims/simple_01_A_b.gif,images/stimuli/spore_stims/simple_10_A_a.gif,5
SS1619205130204,similarity,images/stimuli/spore_stims/complex_09_A_a.gif,images/stimuli/spore_stims/complex_16_A_b.gif,0
SS1619205130204,similarity,images/stimuli/spore_stims/simple_01_A_a.gif,images/stimuli/spore_stims/simple_14_A_b.gif,5
SS1619205130204,similarity,images/stimuli/spore_stims/simple_02_A_b.gif,images/stimuli/spore_stims/simple_12_A_a.gif,5
SS1619205247663,similarity,images/stimuli/spore_stims/complex_15_A_b.gif,images/stimuli/spore_stims/complex_13_A_a.gif,0
SS1619205247663,similarity,images/stimuli/spore_stims/simple_06_A_b.gif,images/stimuli/spore_stims/simple_12_A_a.gif,5
SS1619205247663,similarity,images/stimuli/spore_stims/simple_11_A_b.gif,images/stimuli/spore_stims/simple_14_A_a.gif,4
SS1619205247663,similarity,images/stimuli/spore_stims/complex_04_A_b.gif,images/stimuli/spore_stims/complex_06_A_a.gif,0
SS1619205247663,similarity,images/stimuli/spore_stims/simple_12_A_b.gif,images/stimuli/spore_stims/simple_06_A_a.gif,4
SS1619205247663,similarity,images/stimuli/spore_stims/complex_19_A_b.gif,images/stimuli/spore_stims/complex_12_A_a.gif,0
SS1619205247663,similarity,images/stimuli/spore_stims/complex_05_A_a.gif,images/stimuli/spore_stims/complex_07_A_b.gif,0
SS1619205247663,similarity,images/stimuli/spore_stims/complex_11_A_b.gif,images/stimuli/spore_stims/complex_19_A_a.gif,0
SS1619205247663,similarity,images/stimuli/spore_stims/simple_08_A_a.gif,images/stimuli/spore_stims/simple_04_A_b.gif,4
SS1619205247663,similarity,images/stimuli/spore_stims/complex_14_A_a.gif,images/stimuli/spore_stims/complex_02_A_b.gif,0
SS1619205247663,similarity,images/stimuli/spore_stims/simple_03_A_b.gif,images/stimuli/spore_stims/simple_20_A_a.gif,4
SS1619205247663,similarity,images/stimuli/spore_stims/simple_17_A_b.gif,images/stimuli/spore_stims/simple_10_A_a.gif,4
SS1619205373323,similarity,images/stimuli/spore_stims/complex_02_A_a.gif,images/stimuli/spore_stims/complex_16_A_b.gif,4
SS1619205373323,similarity,images/stimuli/spore_stims/simple_11_A_b.gif,images/stimuli/spore_stims/simple_20_A_a.gif,5
SS1619205373323,similarity,images/stimuli/spore_stims/simple_01_A_b.gif,images/stimuli/spore_stims/simple_10_A_a.gif,2
SS1619205373323,similarity,images/stimuli/spore_stims/complex_11_A_b.gif,images/stimuli/spore_stims/complex_14_A_a.gif,5
SS1619205373323,similarity,images/stimuli/spore_stims/complex_12_A_b.gif,images/stimuli/spore_stims/complex_05_A_a.gif,4
SS1619205373323,similarity,images/stimuli/spore_stims/simple_10_A_b.gif,images/stimuli/spore_stims/simple_07_A_a.gif,1
SS1619205373323,similarity,images/stimuli/spore_stims/complex_17_A_b.gif,images/stimuli/spore_stims/complex_13_A_a.gif,6
SS1619205373323,similarity,images/stimuli/spore_stims/simple_14_A_a.gif,images/stimuli/spore_stims/simple_09_A_b.gif,5
SS1619205373323,similarity,images/stimuli/spore_stims/simple_13_A_b.gif,images/stimuli/spore_stims/simple_02_A_a.gif,5
SS1619205373323,similarity,images/stimuli/spore_stims/complex_11_A_a.gif,images/stimuli/spore_stims/complex_19_A_b.gif,4
SS1619205373323,similarity,images/stimuli/spore_stims/simple_16_A_b.gif,images/stimuli/spore_stims/simple_09_A_a.gif,4
SS1619205373323,similarity,images/stimuli/spore_stims/complex_05_A_b.gif,images/stimuli/spore_stims/complex_04_A_a.gif,4
SS1619205402694,similarity,images/stimuli/spore_stims/complex_19_A_a.gif,images/stimuli/spore_stims/complex_13_A_b.gif,2
SS1619205402694,similarity,images/stimuli/spore_stims/complex_08_A_a.gif,images/stimuli/spore_stims/complex_18_A_b.gif,1
SS1619205402694,similarity,images/stimuli/spore_stims/simple_01_A_b.gif,images/stimuli/spore_stims/simple_06_A_a.gif,5
SS1619205402694,similarity,images/stimuli/spore_stims/simple_19_A_b.gif,images/stimuli/spore_stims/simple_11_A_a.gif,2
SS1619205402694,similarity,images/stimuli/spore_stims/simple_08_A_b.gif,images/stimuli/spore_stims/simple_09_A_a.gif,4
SS1619205402694,similarity,images/stimuli/spore_stims/simple_20_A_a.gif,images/stimuli/spore_stims/simple_03_A_b.gif,4
SS1619205402694,similarity,images/stimuli/spore_stims/complex_20_A_b.gif,images/stimuli/spore_stims/complex_16_A_a.gif,3
SS1619205402694,similarity,images/stimuli/spore_stims/complex_17_A_a.gif,images/stimuli/spore_stims/complex_07_A_b.gif,4
SS1619205402694,similarity,images/stimuli/spore_stims/simple_13_A_b.gif,images/stimuli/spore_stims/simple_03_A_a.gif,3
SS1619205402694,similarity,images/stimuli/spore_stims/simple_07_A_b.gif,images/stimuli/spore_stims/simple_12_A_a.gif,3
SS1619205402694,similarity,images/stimuli/spore_stims/complex_16_A_b.gif,images/stimuli/spore_stims/complex_09_A_a.gif,2
SS1619205402694,similarity,images/stimuli/spore_stims/complex_03_A_b.gif,images/stimuli/spore_stims/complex_12_A_a.gif,2
SS1619205453890,similarity,images/stimuli/spore_stims/complex_03_A_b.gif,images/stimuli/spore_stims/complex_05_A_a.gif,1
SS1619205453890,similarity,images/stimuli/spore_stims/simple_19_A_a.gif,images/stimuli/spore_stims/simple_16_A_b.gif,4
SS1619205453890,similarity,images/stimuli/spore_stims/simple_05_A_a.gif,images/stimuli/spore_stims/simple_03_A_b.gif,4
SS1619205453890,similarity,images/stimuli/spore_stims/complex_18_A_a.gif,images/stimuli/spore_stims/complex_17_A_b.gif,4
SS1619205453890,similarity,images/stimuli/spore_stims/complex_14_A_b.gif,images/stimuli/spore_stims/complex_16_A_a.gif,1
SS1619205453890,similarity,images/stimuli/spore_stims/complex_18_A_b.gif,images/stimuli/spore_stims/complex_12_A_a.gif,4
SS1619205453890,similarity,images/stimuli/spore_stims/simple_14_A_b.gif,images/stimuli/spore_stims/simple_08_A_a.gif,5
SS1619205453890,similarity,images/stimuli/spore_stims/complex_07_A_b.gif,images/stimuli/spore_stims/complex_02_A_a.gif,2
SS1619205453890,similarity,images/stimuli/spore_stims/simple_18_A_b.gif,images/stimuli/spore_stims/simple_14_A_a.gif,2
SS1619205453890,similarity,images/stimuli/spore_stims/simple_20_A_a.gif,images/stimuli/spore_stims/simple_10_A_b.gif,4
SS1619205453890,similarity,images/stimuli/spore_stims/complex_19_A_b.gif,images/stimuli/spore_stims/complex_17_A_a.gif,3
SS1619205453890,similarity,images/stimuli/spore_stims/simple_13_A_b.gif,images/stimuli/spore_stims/simple_02_A_a.gif,5
SS1619205453897,similarity,images/stimuli/spore_stims/simple_06_A_a.gif,images/stimuli/spore_stims/simple_18_A_b.gif,4
SS1619205453897,similarity,images/stimuli/spore_stims/simple_19_A_a.gif,images/stimuli/spore_stims/simple_07_A_b.gif,4
SS1619205453897,similarity,images/stimuli/spore_stims/complex_18_A_a.gif,images/stimuli/spore_stims/complex_06_A_b.gif,5
SS1619205453897,similarity,images/stimuli/spore_stims/simple_02_A_b.gif,images/stimuli/spore_stims/simple_07_A_a.gif,2
SS1619205453897,similarity,images/stimuli/spore_stims/complex_01_A_a.gif,images/stimuli/spore_stims/complex_19_A_b.gif,4
SS1619205453897,similarity,images/stimuli/spore_stims/simple_16_A_b.gif,images/stimuli/spore_stims/simple_11_A_a.gif,6
SS1619205453897,similarity,images/stimuli/spore_stims/complex_18_A_b.gif,images/stimuli/spore_stims/complex_06_A_a.gif,4
SS1619205453897,similarity,images/stimuli/spore_stims/simple_15_A_a.gif,images/stimuli/spore_stims/simple_11_A_b.gif,4
SS1619205453897,similarity,images/stimuli/spore_stims/complex_10_A_a.gif,images/stimuli/spore_stims/complex_14_A_b.gif,4
SS1619205453897,similarity,images/stimuli/spore_stims/complex_11_A_a.gif,images/stimuli/spore_stims/complex_05_A_b.gif,4
SS1619205453897,similarity,images/stimuli/spore_stims/simple_16_A_a.gif,images/stimuli/spore_stims/simple_20_A_b.gif,2
SS1619205453897,similarity,images/stimuli/spore_stims/complex_19_A_a.gif,images/stimuli/spore_stims/complex_15_A_b.gif,2
SS1619205504013,similarity,images/stimuli/spore_stims/complex_18_A_b.gif,images/stimuli/spore_stims/complex_07_A_a.gif,1
SS1619205504013,similarity,images/stimuli/spore_stims/simple_04_A_a.gif,images/stimuli/spore_stims/simple_02_A_b.gif,4
SS1619205504013,similarity,images/stimuli/spore_stims/complex_03_A_b.gif,images/stimuli/spore_stims/complex_15_A_a.gif,1
SS1619205504013,similarity,images/stimuli/spore_stims/complex_17_A_b.gif,images/stimuli/spore_stims/complex_12_A_a.gif,2
SS1619205504013,similarity,images/stimuli/spore_stims/complex_18_A_a.gif,images/stimuli/spore_stims/complex_01_A_b.gif,1
SS1619205504013,similarity,images/stimuli/spore_stims/simple_09_A_b.gif,images/stimuli/spore_stims/simple_01_A_a.gif,5
SS1619205504013,similarity,images/stimuli/spore_stims/simple_03_A_a.gif,images/stimuli/spore_stims/simple_20_A_b.gif,5
SS1619205504013,similarity,images/stimuli/spore_stims/complex_10_A_a.gif,images/stimuli/spore_stims/complex_08_A_b.gif,0
SS1619205504013,similarity,images/stimuli/spore_stims/simple_12_A_a.gif,images/stimuli/spore_stims/simple_16_A_b.gif,4
SS1619205504013,similarity,images/stimuli/spore_stims/complex_17_A_a.gif,images/stimuli/spore_stims/complex_11_A_b.gif,2
SS1619205504013,similarity,images/stimuli/spore_stims/simple_18_A_a.gif,images/stimuli/spore_stims/simple_17_A_b.gif,5
SS1619205504013,similarity,images/stimuli/spore_stims/simple_06_A_a.gif,images/stimuli/spore_stims/simple_08_A_b.gif,6
SS1619205530598,similarity,images/stimuli/spore_stims/complex_14_A_a.gif,images/stimuli/spore_stims/complex_15_A_b.gif,4
SS1619205530598,similarity,images/stimuli/spore_stims/complex_11_A_b.gif,images/stimuli/spore_stims/complex_16_A_a.gif,5
SS1619205530598,similarity,images/stimuli/spore_stims/simple_15_A_b.gif,images/stimuli/spore_stims/simple_17_A_a.gif,6
SS1619205530598,similarity,images/stimuli/spore_stims/simple_07_A_b.gif,images/stimuli/spore_stims/simple_13_A_a.gif,5
SS1619205530598,similarity,images/stimuli/spore_stims/complex_20_A_a.gif,images/stimuli/spore_stims/complex_16_A_b.gif,1
SS1619205530598,similarity,images/stimuli/spore_stims/complex_18_A_a.gif,images/stimuli/spore_stims/complex_05_A_b.gif,1
SS1619205530598,similarity,images/stimuli/spore_stims/complex_19_A_a.gif,images/stimuli/spore_stims/complex_10_A_b.gif,6
SS1619205530598,similarity,images/stimuli/spore_stims/simple_11_A_b.gif,images/stimuli/spore_stims/simple_16_A_a.gif,6
SS1619205530598,similarity,images/stimuli/spore_stims/simple_05_A_a.gif,images/stimuli/spore_stims/simple_03_A_b.gif,6
SS1619205530598,similarity,images/stimuli/spore_stims/simple_19_A_b.gif,images/stimuli/spore_stims/simple_09_A_a.gif,5
SS1619205530598,similarity,images/stimuli/spore_stims/complex_03_A_b.gif,images/stimuli/spore_stims/complex_07_A_a.gif,5
SS1619205530598,similarity,images/stimuli/spore_stims/simple_19_A_a.gif,images/stimuli/spore_stims/simple_04_A_b.gif,4
SS1619205544508,similarity,images/stimuli/spore_stims/simple_17_A_a.gif,images/stimuli/spore_stims/simple_07_A_b.gif,4
SS1619205544508,similarity,images/stimuli/spore_stims/simple_10_A_a.gif,images/stimuli/spore_stims/simple_05_A_b.gif,6
SS1619205544508,similarity,images/stimuli/spore_stims/complex_06_A_a.gif,images/stimuli/spore_stims/complex_04_A_b.gif,1
SS1619205544508,similarity,images/stimuli/spore_stims/complex_14_A_a.gif,images/stimuli/spore_stims/complex_03_A_b.gif,2
SS1619205544508,similarity,images/stimuli/spore_stims/simple_10_A_b.gif,images/stimuli/spore_stims/simple_13_A_a.gif,5
SS1619205544508,similarity,images/stimuli/spore_stims/simple_09_A_b.gif,images/stimuli/spore_stims/simple_19_A_a.gif,2
SS1619205544508,similarity,images/stimuli/spore_stims/complex_11_A_a.gif,images/stimuli/spore_stims/complex_12_A_b.gif,0
SS1619205544508,similarity,images/stimuli/spore_stims/complex_14_A_b.gif,images/stimuli/spore_stims/complex_10_A_a.gif,1
SS1619205544508,similarity,images/stimuli/spore_stims/simple_14_A_b.gif,images/stimuli/spore_stims/simple_01_A_a.gif,5
SS1619205544508,similarity,images/stimuli/spore_stims/simple_18_A_a.gif,images/stimuli/spore_stims/simple_13_A_b.gif,2
SS1619205544508,similarity,images/stimuli/spore_stims/complex_15_A_b.gif,images/stimuli/spore_stims/complex_04_A_a.gif,4
SS1619205544508,similarity,images/stimuli/spore_stims/complex_13_A_b.gif,images/stimuli/spore_stims/complex_20_A_a.gif,4
SS1619205567965,similarity,images/stimuli/spore_stims/simple_15_A_b.gif,images/stimuli/spore_stims/simple_07_A_a.gif,3
SS1619205567965,similarity,images/stimuli/spore_stims/complex_15_A_b.gif,images/stimuli/spore_stims/complex_01_A_a.gif,0
SS1619205567965,similarity,images/stimuli/spore_stims/simple_13_A_b.gif,images/stimuli/spore_stims/simple_08_A_a.gif,5
SS1619205567965,similarity,images/stimuli/spore_stims/simple_10_A_b.gif,images/stimuli/spore_stims/simple_01_A_a.gif,5
SS1619205567965,similarity,images/stimuli/spore_stims/complex_05_A_b.gif,images/stimuli/spore_stims/complex_14_A_a.gif,2
SS1619205567965,similarity,images/stimuli/spore_stims/complex_19_A_b.gif,images/stimuli/spore_stims/complex_18_A_a.gif,2
SS1619205567965,similarity,images/stimuli/spore_stims/complex_09_A_b.gif,images/stimuli/spore_stims/complex_08_A_a.gif,4
SS1619205567965,similarity,images/stimuli/spore_stims/simple_07_A_b.gif,images/stimuli/spore_stims/simple_20_A_a.gif,4
SS1619205567965,similarity,images/stimuli/spore_stims/complex_16_A_b.gif,images/stimuli/spore_stims/complex_09_A_a.gif,4
SS1619205567965,similarity,images/stimuli/spore_stims/simple_02_A_a.gif,images/stimuli/spore_stims/simple_01_A_b.gif,6
SS1619205567965,similarity,images/stimuli/spore_stims/simple_11_A_a.gif,images/stimuli/spore_stims/simple_18_A_b.gif,3
SS1619205567965,similarity,images/stimuli/spore_stims/complex_12_A_a.gif,images/stimuli/spore_stims/complex_04_A_b.gif,0
SS1619205742558,similarity,images/stimuli/spore_stims/complex_14_A_a.gif,images/stimuli/spore_stims/complex_06_A_b.gif,0
SS1619205742558,similarity,images/stimuli/spore_stims/simple_09_A_b.gif,images/stimuli/spore_stims/simple_11_A_a.gif,4
SS1619205742558,similarity,images/stimuli/spore_stims/simple_01_A_b.gif,images/stimuli/spore_stims/simple_15_A_a.gif,5
SS1619205742558,similarity,images/stimuli/spore_stims/complex_15_A_b.gif,images/stimuli/spore_stims/complex_11_A_a.gif,0
SS1619205742558,similarity,images/stimuli/spore_stims/complex_15_A_a.gif,images/stimuli/spore_stims/complex_20_A_b.gif,1
SS1619205742558,similarity,images/stimuli/spore_stims/simple_18_A_b.gif,images/stimuli/spore_stims/simple_04_A_a.gif,5
SS1619205742558,similarity,images/stimuli/spore_stims/simple_10_A_b.gif,images/stimuli/spore_stims/simple_03_A_a.gif,5
SS1619205742558,similarity,images/stimuli/spore_stims/complex_12_A_a.gif,images/stimuli/spore_stims/complex_19_A_b.gif,1
SS1619205742558,similarity,images/stimuli/spore_stims/complex_16_A_b.gif,images/stimuli/spore_stims/complex_09_A_a.gif,1
SS1619205742558,similarity,images/stimuli/spore_stims/simple_16_A_a.gif,images/stimuli/spore_stims/simple_14_A_b.gif,6
SS1619205742558,similarity,images/stimuli/spore_stims/simple_01_A_a.gif,images/stimuli/spore_stims/simple_05_A_b.gif,5
SS1619205742558,similarity,images/stimuli/spore_stims/complex_07_A_b.gif,images/stimuli/spore_stims/complex_19_A_a.gif,0
SS1619205748764,similarity,images/stimuli/spore_stims/simple_14_A_a.gif,images/stimuli/spore_stims/simple_06_A_b.gif,5
SS1619205748764,similarity,images/stimuli/spore_stims/simple_05_A_b.gif,images/stimuli/spore_stims/simple_12_A_a.gif,5
SS1619205748764,similarity,images/stimuli/spore_stims/simple_20_A_a.gif,images/stimuli/spore_stims/simple_04_A_b.gif,4
SS1619205748764,similarity,images/stimuli/spore_stims/simple_17_A_b.gif,images/stimuli/spore_stims/simple_04_A_a.gif,2
SS1619205748764,similarity,images/stimuli/spore_stims/complex_02_A_b.gif,images/stimuli/spore_stims/complex_10_A_a.gif,2
SS1619205748764,similarity,images/stimuli/spore_stims/complex_10_A_b.gif,images/stimuli/spore_stims/complex_17_A_a.gif,4
SS1619205748764,similarity,images/stimuli/spore_stims/complex_11_A_b.gif,images/stimuli/spore_stims/complex_15_A_a.gif,2
SS1619205748764,similarity,images/stimuli/spore_stims/complex_17_A_b.gif,images/stimuli/spore_stims/complex_03_A_a.gif,1
SS1619205748764,similarity,images/stimuli/spore_stims/simple_01_A_a.gif,images/stimuli/spore_stims/simple_15_A_b.gif,5
SS1619205748764,similarity,images/stimuli/spore_stims/complex_19_A_b.gif,images/stimuli/spore_stims/complex_16_A_a.gif,4
SS1619205748764,similarity,images/stimuli/spore_stims/simple_01_A_b.gif,images/stimuli/spore_stims/simple_06_A_a.gif,6
SS1619205748764,similarity,images/stimuli/spore_stims/complex_13_A_a.gif,images/stimuli/spore_stims/complex_04_A_b.gif,2
SS1619205753092,similarity,images/stimuli/spore_stims/simple_18_A_a.gif,images/stimuli/spore_stims/simple_05_A_b.gif,2
SS1619205753092,similarity,images/stimuli/spore_stims/complex_06_A_a.gif,images/stimuli/spore_stims/complex_13_A_b.gif,4
