"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","block_type","fam_duration","stimulus_displayed","response","question_order"
"true","fullscreen","0","1737","0.0-0.0","SS1654801331253","","","","","","","","","","","","","",""
"","survey-text","1","12321","0.0-1.0","SS1654801331253","10581.300000000745","{""Age"":""296"",""Gender"":""M""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","21607","0.0-2.0","SS1654801331253","9282.199999999255","","stimuli/audio/music_intro.wav","38","","","","","","","","","",""
"","html-keyboard-response","3","30110","0.0-3.0","SS1654801331253","8501.700000001118","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","",""
"","html-keyboard-response","4","77755","0.0-4.0","SS1654801331253","47643.5","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","5","95306","0.0-5.0","SS1654801331253","17550.400000000373","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","",""
"","html-keyboard-response","6","107857","0.0-6.0","SS1654801331253","12550.5","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","",""
"","html-keyboard-response","7","119760","0.0-7.0","SS1654801331253","11902.700000001118","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","",""
"","html-keyboard-response","8","120061","0.0-8.0","SS1654801331253","299.90000000037253","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","",""
"","html-keyboard-response","9","175771","0.0-9.0","SS1654801331253","55709","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","",""
"","instructions","10","238251","0.0-10.0","SS1654801331253","62479.10000000149","","","","[{""page_index"":0,""viewing_time"":62478.800000000745}]","","","","","","","","",""
"","video-keyboard-response","11","256478","0.0-11.0","SS1654801331253","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","261130","0.0-12.0","SS1654801331253","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","311365","0.0-13.0","SS1654801331253","50232.79999999888","","[""stimuli/images/unity_stims/unitystims_006_Left_8fam_background_2_withmusic_new.mp4""]","40","","trial","14","5","1","background","8","stimuli/images/unity_stims/unitystims_006_Left_8fam_background_2_withmusic_new.mp4","",""
"","html-keyboard-response","14","313031","0.0-14.0","SS1654801331253","1664.800000000745","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","15","317678","0.0-15.0","SS1654801331253","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","385131","0.0-16.0","SS1654801331253","67450","","[""stimuli/images/unity_stims/unitystims_002_Left_8fam_deviant_1_withmusic_new.mp4""]","40","","trial","14","5","2","deviant","8","stimuli/images/unity_stims/unitystims_002_Left_8fam_deviant_1_withmusic_new.mp4","",""
"","html-keyboard-response","17","386567","0.0-17.0","SS1654801331253","1435.5","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","18","391211","0.0-18.0","SS1654801331253","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","19","427756","0.0-19.0","SS1654801331253","36542.5","","[""stimuli/images/unity_stims/unitystims_003_Left_4fam_deviant_1_withmusic_new.mp4""]","40","","trial","14","5","3","deviant","4","stimuli/images/unity_stims/unitystims_003_Left_4fam_deviant_1_withmusic_new.mp4","",""
"","html-keyboard-response","20","429571","0.0-20.0","SS1654801331253","1811.699999999255","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","21","434227","0.0-21.0","SS1654801331253","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","22","461387","0.0-22.0","SS1654801331253","27158.599999999627","","[""stimuli/images/unity_stims/unitystims_005_Right_0fam_background_2_withmusic_new.mp4""]","40","","trial","14","5","4","background","0","stimuli/images/unity_stims/unitystims_005_Right_0fam_background_2_withmusic_new.mp4","",""
"","html-keyboard-response","23","462391","0.0-23.0","SS1654801331253","1003.2000000011176","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","24","467026","0.0-24.0","SS1654801331253","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
