"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","block_type","fam_duration","stimulus_displayed","response","question_order"
"true","fullscreen","0","1915","0.0-0.0","SS1668794499696","","","","","","","","","","","","","",""
"","survey-text","1","21426","0.0-1.0","SS1668794499696","19501.5","{""Age"":""316"",""Gender"":""M""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","29821","0.0-2.0","SS1668794499696","8386.399999999907","","stimuli/audio/music_intro.wav","39","","","","","","","","","",""
"","html-keyboard-response","3","31990","0.0-3.0","SS1668794499696","2167.2999999998137","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","4","73092","0.0-4.0","SS1668794499696","41100.200000000186","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","5","108245","0.0-5.0","SS1668794499696","35152","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","6","113852","0.0-6.0","SS1668794499696","5603.699999999721","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","7","124232","0.0-7.0","SS1668794499696","10378.899999999907","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","8","125842","0.0-8.0","SS1668794499696","1607.8000000002794","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","9","145451","0.0-9.0","SS1668794499696","19608.599999999627","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","instructions","10","183979","0.0-10.0","SS1668794499696","38527.59999999963","","","","[{""page_index"":0,""viewing_time"":38527.5}]","","","","","","","","",""
"","video-keyboard-response","11","202194","0.0-11.0","SS1668794499696","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","206854","0.0-12.0","SS1668794499696","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","281892","0.0-13.0","SS1668794499696","75032.29999999981","","[""stimuli/images/unity_stims/unitystims_004_Right_3fam_background_1_new.mp4""]","39","","trial","2","2","1","background","3","stimuli/images/unity_stims/unitystims_004_Right_3fam_background_1_new.mp4","",""
"","html-keyboard-response","14","283270","0.0-14.0","SS1668794499696","1375","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","15","287922","0.0-15.0","SS1668794499696","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","353039","0.0-16.0","SS1668794499696","null","","[""stimuli/images/unity_stims/unitystims_003_Left_1fam_background_1_new.mp4""]","null","","trial","2","2","2","background","1","stimuli/images/unity_stims/unitystims_003_Left_1fam_background_1_new.mp4","",""
"","html-keyboard-response","17","354331","0.0-17.0","SS1668794499696","1290.2000000001863","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
